,M+1,M+2,M+3
861,0.12725,0.0245,0.68675
862,0.127,0.0245,0.68725
863,0.127,0.0245,0.687
864,0.12775,0.02425,0.68675
865,0.128,0.02475,0.6875
866,0.12825,0.02475,0.6875
867,0.12875,0.02475,0.68675
868,0.12925,0.02475,0.68625
869,0.13025,0.02475,0.686
870,0.12975,0.0245,0.6865
871,0.12925,0.0245,0.68775
872,0.12925,0.0245,0.6875
873,0.12875,0.02425,0.689
874,0.12875,0.02425,0.68875
875,0.129,0.024,0.68925
876,0.129,0.02375,0.689
877,0.129,0.02375,0.6895
878,0.1295,0.02375,0.69
879,0.13025,0.023,0.69025
880,0.1305,0.023,0.69025
881,0.131,0.023,0.69075
882,0.1315,0.02275,0.6905
883,0.13175,0.02275,0.69025
884,0.1315,0.02275,0.69125
885,0.132,0.0225,0.691
886,0.13225,0.02275,0.69125
887,0.132,0.02275,0.69225
888,0.132,0.02275,0.693
889,0.132,0.02275,0.69275
890,0.13225,0.023,0.69225
891,0.13275,0.02275,0.69275
892,0.133,0.02275,0.693
893,0.1335,0.02275,0.69275
894,0.1335,0.023,0.69225
895,0.1325,0.02275,0.69375
896,0.132,0.02275,0.6945
897,0.132,0.02275,0.69475
898,0.132,0.02275,0.69575
899,0.13225,0.0225,0.69525
900,0.13225,0.0225,0.6955
901,0.132,0.0225,0.696
902,0.1325,0.0225,0.69575
903,0.1325,0.0225,0.69625
904,0.1325,0.02225,0.6965
905,0.13225,0.02225,0.69725
906,0.13225,0.02225,0.69825
907,0.13275,0.02225,0.6985
908,0.133,0.02225,0.699
909,0.13325,0.02225,0.699
910,0.13275,0.02225,0.6995
911,0.13275,0.02225,0.6995
912,0.133,0.022,0.6995
913,0.13325,0.022,0.699
914,0.1335,0.02175,0.69875
915,0.134,0.02175,0.69875
916,0.13475,0.02125,0.69925
917,0.135,0.02125,0.69875
918,0.13475,0.021,0.6995
919,0.13475,0.02075,0.70025
920,0.13525,0.021,0.701
921,0.136,0.021,0.70125
922,0.13575,0.021,0.70125
923,0.13575,0.02075,0.702
924,0.1355,0.02075,0.7025
925,0.13575,0.02075,0.7025
926,0.136,0.02075,0.702
927,0.13675,0.021,0.7015
928,0.137,0.021,0.70125
929,0.13725,0.021,0.702
930,0.137,0.0215,0.70225
931,0.1375,0.0215,0.70175
932,0.1375,0.02175,0.702
933,0.13825,0.02175,0.7015
934,0.1385,0.02175,0.70175
935,0.139,0.02175,0.7015
936,0.139,0.02175,0.70175
937,0.1385,0.02175,0.70225
938,0.139,0.022,0.70125
939,0.1395,0.022,0.70075
940,0.1395,0.022,0.70075
941,0.1395,0.022,0.70175
942,0.13975,0.0225,0.7015
943,0.14,0.02275,0.7015
944,0.14,0.02275,0.7015
945,0.14025,0.02275,0.70125
946,0.141,0.02275,0.70075
947,0.1415,0.02275,0.70125
948,0.142,0.02275,0.7005
949,0.1415,0.023,0.70125
950,0.14175,0.02325,0.70075
951,0.14175,0.02325,0.7005
952,0.142,0.02325,0.70075
953,0.1425,0.02325,0.7005
954,0.1435,0.02325,0.7
955,0.14425,0.02325,0.6995
956,0.14475,0.023,0.6995
957,0.145,0.023,0.7005
958,0.145,0.02325,0.70075
959,0.1455,0.02325,0.7005
960,0.14575,0.02325,0.7005
961,0.14525,0.023,0.701
962,0.14525,0.02275,0.7015
963,0.14525,0.02275,0.70175
964,0.146,0.02275,0.70125
965,0.1465,0.02275,0.70125
966,0.14675,0.023,0.70075
967,0.1465,0.02325,0.701
968,0.14725,0.023,0.70125
969,0.1465,0.023,0.702
970,0.14625,0.02275,0.70225
971,0.146,0.0225,0.703
972,0.14625,0.0225,0.70275
973,0.147,0.02225,0.70325
974,0.1475,0.02225,0.70275
975,0.147,0.0225,0.70275
976,0.1475,0.0225,0.7025
977,0.147,0.0225,0.703
978,0.147,0.0225,0.70325
979,0.14725,0.0225,0.70375
980,0.14675,0.02275,0.704
981,0.14725,0.0225,0.7045
982,0.14725,0.0225,0.70475
983,0.14825,0.0225,0.70475
984,0.1485,0.0225,0.705
985,0.149,0.02275,0.70525
986,0.149,0.02275,0.70525
987,0.1485,0.02325,0.705
988,0.14875,0.023,0.705
989,0.14875,0.023,0.7055
990,0.1495,0.02275,0.705
991,0.14975,0.02275,0.7045
992,0.1495,0.02275,0.705
993,0.14975,0.02275,0.705
994,0.14975,0.023,0.70475
995,0.14975,0.023,0.70475
996,0.14975,0.023,0.70525
997,0.15,0.02325,0.705
998,0.1495,0.02325,0.705
999,0.1495,0.0235,0.70475
1000,0.1495,0.0235,0.70525
1001,0.1495,0.0235,0.7045
1002,0.14975,0.02325,0.706
1003,0.14875,0.02325,0.70675
1004,0.14925,0.02325,0.7065
1005,0.14825,0.0235,0.7075
1006,0.14775,0.0235,0.70775
1007,0.148,0.02375,0.70775
1008,0.14825,0.024,0.7075
1009,0.148,0.02425,0.708
1010,0.1485,0.02425,0.708
1011,0.14825,0.024,0.70825
1012,0.14825,0.02375,0.70875
1013,0.149,0.02375,0.7085
1014,0.14875,0.02375,0.70925
1015,0.149,0.02375,0.70925
1016,0.1485,0.024,0.70975
1017,0.1495,0.0235,0.70925
1018,0.15025,0.0235,0.71
1019,0.149,0.0235,0.7115
1020,0.149,0.0235,0.7115
1021,0.149,0.0235,0.7115
1022,0.14975,0.0235,0.71075
1023,0.14925,0.0235,0.711
1024,0.1495,0.0235,0.711
1025,0.15,0.02375,0.71025
1026,0.15025,0.024,0.71
1027,0.15025,0.02375,0.71025
1028,0.15075,0.02375,0.71025
1029,0.14975,0.02375,0.71075
1030,0.149,0.024,0.71125
1031,0.149,0.02425,0.71225
1032,0.14925,0.0245,0.71225
1033,0.14875,0.0245,0.7125
1034,0.14875,0.0245,0.71325
1035,0.1495,0.0245,0.713
1036,0.14925,0.0245,0.71375
1037,0.1485,0.02475,0.7145
1038,0.14925,0.0245,0.7145
1039,0.15,0.0245,0.714
1040,0.1495,0.0245,0.7145
1041,0.1495,0.02475,0.71525
1042,0.14975,0.02475,0.7155
1043,0.14975,0.02525,0.71525
1044,0.14925,0.02525,0.716
1045,0.15025,0.02525,0.71525
1046,0.1505,0.02475,0.71575
1047,0.1515,0.02475,0.71475
1048,0.1515,0.02475,0.715
1049,0.1515,0.0245,0.71575
1050,0.15225,0.02425,0.7155
1051,0.153,0.02425,0.71475
1052,0.15325,0.024,0.715
1053,0.1535,0.02425,0.71425
1054,0.15375,0.02475,0.71375
1055,0.154,0.02475,0.7135
1056,0.15425,0.02475,0.7135
1057,0.1545,0.0245,0.7135
1058,0.15525,0.0245,0.71325
1059,0.155,0.0245,0.71375
1060,0.15425,0.02425,0.71475
1061,0.15425,0.024,0.7155
1062,0.15475,0.024,0.71525
1063,0.15525,0.02375,0.7155
1064,0.1545,0.02375,0.71625
1065,0.15425,0.0235,0.717
1066,0.15475,0.0235,0.71675
1067,0.155,0.02325,0.7165
1068,0.15575,0.023,0.7175
1069,0.15525,0.02275,0.71825
1070,0.155,0.02275,0.71875
1071,0.1555,0.0225,0.71875
1072,0.1555,0.02225,0.71925
1073,0.1555,0.02175,0.71975
1074,0.15525,0.022,0.7205
1075,0.15575,0.022,0.71975
1076,0.15525,0.022,0.7205
1077,0.1555,0.02175,0.7215
1078,0.156,0.0215,0.722
1079,0.1565,0.02175,0.72175
1080,0.157,0.0215,0.722
1081,0.15725,0.0215,0.722
1082,0.15775,0.0215,0.7215
1083,0.15675,0.02175,0.72175
1084,0.15725,0.02125,0.72175
1085,0.15725,0.021,0.722
1086,0.15725,0.021,0.72225
1087,0.15675,0.021,0.7225
1088,0.15725,0.02075,0.72275
1089,0.15725,0.02075,0.723
1090,0.157,0.02025,0.724
1091,0.157,0.02025,0.72425
1092,0.157,0.02,0.7245
1093,0.15775,0.01975,0.724
1094,0.158,0.01975,0.7235
1095,0.15875,0.01975,0.723
1096,0.15875,0.01975,0.72375
1097,0.1585,0.0195,0.724
1098,0.15775,0.01975,0.72425
1099,0.15725,0.0195,0.72475
1100,0.15725,0.0195,0.72525
1101,0.158,0.0195,0.72525
1102,0.15825,0.0195,0.72525
1103,0.1585,0.0195,0.72525
1104,0.1585,0.01925,0.72625
1105,0.1585,0.01925,0.72625
1106,0.158,0.01925,0.7275
1107,0.1585,0.019,0.72725
1108,0.15875,0.01925,0.72725
1109,0.15925,0.01925,0.7265
1110,0.1585,0.019,0.7275
1111,0.1585,0.0195,0.72725
1112,0.15775,0.0195,0.72775
1113,0.15825,0.01925,0.72725
1114,0.15825,0.01925,0.72775
1115,0.15875,0.01925,0.728
1116,0.159,0.01925,0.7285
1117,0.15875,0.01925,0.729
1118,0.15825,0.0195,0.7295
1119,0.15825,0.01975,0.72925
1120,0.15925,0.01975,0.729
1121,0.15925,0.02,0.72875
1122,0.159,0.0205,0.7285
1123,0.159,0.02025,0.729
1124,0.159,0.02025,0.729
1125,0.15875,0.02,0.7295
1126,0.15925,0.02,0.729
1127,0.15875,0.02025,0.72875
1128,0.159,0.0205,0.72825
1129,0.15875,0.0205,0.72875
1130,0.15925,0.0205,0.729
1131,0.15925,0.02075,0.729
1132,0.15975,0.02075,0.72925
1133,0.159,0.02075,0.73
1134,0.1585,0.0205,0.7305
1135,0.15825,0.0205,0.73125
1136,0.158,0.021,0.7315
1137,0.15875,0.021,0.7315
1138,0.15825,0.02075,0.732
1139,0.15825,0.0205,0.73225
1140,0.15775,0.0205,0.7325
1141,0.15775,0.0205,0.733
1142,0.1575,0.0205,0.73325
1143,0.15775,0.0205,0.7335
1144,0.1585,0.0205,0.733
1145,0.158,0.02025,0.73375
1146,0.1575,0.02,0.7345
1147,0.157,0.02,0.7355
1148,0.1565,0.02,0.73675
1149,0.157,0.02,0.73675
1150,0.157,0.01975,0.73675
1151,0.15725,0.0195,0.73725
1152,0.15625,0.01975,0.738
1153,0.15625,0.02,0.73825
1154,0.15625,0.02,0.73825
1155,0.1555,0.02,0.73875
1156,0.156,0.01975,0.73925
1157,0.155,0.01975,0.74
1158,0.155,0.0195,0.74025
1159,0.155,0.0195,0.74075
1160,0.15575,0.0195,0.7405
1161,0.15575,0.0195,0.74025
1162,0.15575,0.0195,0.7405
1163,0.156,0.0195,0.7405
1164,0.15625,0.0195,0.74075
1165,0.1555,0.01975,0.7415
1166,0.15525,0.01975,0.74175
1167,0.15575,0.0195,0.74175
1168,0.156,0.0195,0.7415
1169,0.1555,0.01925,0.7425
1170,0.156,0.01925,0.7425
1171,0.156,0.01925,0.743
1172,0.1565,0.01925,0.74225
1173,0.1565,0.01925,0.74275
1174,0.157,0.01925,0.7425
1175,0.15775,0.0195,0.7415
1176,0.15825,0.0195,0.741
1177,0.158,0.0195,0.74125
1178,0.1585,0.01975,0.74075
1179,0.15775,0.02,0.74125
1180,0.15775,0.02025,0.7415
1181,0.15825,0.02025,0.74125
1182,0.1585,0.02025,0.741
1183,0.1585,0.02025,0.74075
1184,0.15925,0.02,0.7405
1185,0.16025,0.02,0.74
1186,0.161,0.02,0.73925
1187,0.16125,0.02,0.73925
1188,0.161,0.02,0.73925
1189,0.16125,0.02,0.73925
1190,0.16075,0.02,0.7395
1191,0.16125,0.01975,0.73975
1192,0.161,0.02,0.73975
1193,0.16075,0.01975,0.74025
1194,0.161,0.01975,0.7405
1195,0.161,0.02,0.7405
1196,0.1615,0.0195,0.7405
1197,0.16175,0.01975,0.74025
1198,0.162,0.01975,0.7405
1199,0.16225,0.01975,0.74025
1200,0.16325,0.01975,0.7395
1201,0.1635,0.01975,0.73975
1202,0.1635,0.01975,0.74
1203,0.16325,0.01975,0.74075
1204,0.163,0.0195,0.74175
1205,0.1635,0.0195,0.74125
1206,0.16325,0.0195,0.7425
1207,0.1635,0.0195,0.74225
1208,0.16375,0.0195,0.74225
1209,0.163,0.0195,0.74275
1210,0.163,0.0195,0.74275
1211,0.164,0.0195,0.74175
1212,0.16475,0.0195,0.7415
1213,0.165,0.01975,0.74125
1214,0.165,0.02,0.74075
1215,0.165,0.02025,0.74
1216,0.164,0.0205,0.74075
1217,0.16475,0.0205,0.74025
1218,0.1655,0.0205,0.73975
1219,0.16525,0.0205,0.74
1220,0.16575,0.02075,0.73975
1221,0.1655,0.0205,0.7405
1222,0.166,0.02025,0.74025
1223,0.1665,0.02025,0.74
1224,0.167,0.02025,0.74
1225,0.1675,0.02,0.73975
1226,0.168,0.02,0.73925
1227,0.16825,0.02,0.7395
1228,0.16775,0.02,0.74025
1229,0.167,0.02,0.74125
1230,0.167,0.01975,0.74125
1231,0.16675,0.01975,0.74125
1232,0.16675,0.01975,0.74125
1233,0.16625,0.02,0.7415
1234,0.16575,0.02,0.74225
1235,0.1655,0.02025,0.74225
1236,0.1655,0.02025,0.7425
1237,0.16475,0.02025,0.7435
1238,0.16425,0.02,0.74475
1239,0.164,0.02,0.7455
1240,0.1645,0.02,0.74525
1241,0.16325,0.02,0.7465
1242,0.163,0.02,0.747
1243,0.16375,0.01975,0.7465
1244,0.16375,0.01975,0.7465
1245,0.16325,0.01975,0.7465
1246,0.16375,0.01975,0.74625
1247,0.16325,0.01975,0.74675
1248,0.163,0.02,0.74725
1249,0.16325,0.02,0.748
1250,0.16325,0.0205,0.7475
1251,0.16375,0.0205,0.7475
1252,0.1635,0.0205,0.7475
1253,0.1635,0.02025,0.74825
1254,0.1635,0.02025,0.74825
1255,0.16275,0.02025,0.749
1256,0.16225,0.02025,0.7495
1257,0.1615,0.0205,0.74975
1258,0.1625,0.02025,0.749
1259,0.1615,0.02025,0.75
1260,0.1615,0.02025,0.7495
1261,0.161,0.02025,0.75
1262,0.16125,0.02,0.75
1263,0.162,0.02,0.7495
1264,0.1615,0.02025,0.75
1265,0.161,0.02025,0.75125
1266,0.16125,0.0205,0.75075
1267,0.16075,0.0205,0.75125
1268,0.161,0.02025,0.75175
1269,0.16125,0.02025,0.75125
1270,0.16125,0.0205,0.751
1271,0.161,0.0205,0.75175
1272,0.16125,0.0205,0.75175
1273,0.16075,0.0205,0.7525
1274,0.1605,0.02075,0.7525
1275,0.1615,0.02075,0.75175
1276,0.162,0.02075,0.75225
1277,0.16175,0.021,0.75225
1278,0.1615,0.021,0.7525
1279,0.1615,0.02075,0.75275
1280,0.16125,0.02075,0.753
1281,0.1615,0.02125,0.7525
1282,0.16225,0.02125,0.7515
1283,0.16225,0.0215,0.75125
1284,0.16275,0.0215,0.751
1285,0.16275,0.02125,0.75125
1286,0.1625,0.0215,0.75125
1287,0.16275,0.02175,0.75075
1288,0.1625,0.02175,0.75125
1289,0.162,0.02175,0.752
1290,0.16175,0.02175,0.7525
1291,0.1625,0.02175,0.7515
1292,0.16275,0.0215,0.7515
1293,0.1625,0.02175,0.75175
1294,0.162,0.02175,0.7525
1295,0.162,0.02175,0.75275
1296,0.16225,0.02175,0.75325
1297,0.16225,0.022,0.753
1298,0.16225,0.022,0.7535
1299,0.162,0.02175,0.75425
1300,0.16275,0.0215,0.75375
1301,0.163,0.0215,0.7535
1302,0.163,0.0215,0.75375
1303,0.1625,0.0215,0.75475
1304,0.1625,0.0215,0.755
1305,0.16275,0.0215,0.755
1306,0.16275,0.02175,0.75525
1307,0.1625,0.02175,0.75575
1308,0.163,0.02175,0.75575
1309,0.16275,0.022,0.75575
1310,0.1635,0.02225,0.75475
1311,0.16425,0.02225,0.75425
1312,0.1645,0.02225,0.75425
1313,0.1645,0.0225,0.75425
1314,0.165,0.02275,0.754
1315,0.1645,0.02275,0.75475
1316,0.165,0.0225,0.7545
1317,0.1645,0.0225,0.755
1318,0.1645,0.02225,0.7555
1319,0.16375,0.02225,0.7565
1320,0.16275,0.022,0.7575
1321,0.1635,0.022,0.757
1322,0.16325,0.022,0.75725
1323,0.16325,0.02225,0.757
1324,0.1625,0.023,0.7575
1325,0.163,0.023,0.75725
1326,0.16275,0.02325,0.7575
1327,0.16275,0.023,0.75775
1328,0.163,0.023,0.75725
1329,0.1625,0.02275,0.758
1330,0.16275,0.0225,0.75825
1331,0.16275,0.0225,0.758
1332,0.16225,0.0225,0.7585
1333,0.1625,0.02275,0.7585
1334,0.16275,0.02275,0.75875
1335,0.16275,0.0225,0.759
1336,0.1625,0.0225,0.7595
1337,0.163,0.0225,0.75925
1338,0.1635,0.0225,0.75875
1339,0.16275,0.0225,0.75925
1340,0.1625,0.022,0.76
1341,0.16275,0.022,0.76025
1342,0.163,0.02175,0.761
1343,0.1635,0.02175,0.76025
1344,0.16425,0.02175,0.75975
1345,0.1645,0.022,0.75975
1346,0.16525,0.022,0.75925
1347,0.1655,0.022,0.759
1348,0.166,0.022,0.75875
1349,0.1665,0.022,0.75825
1350,0.1665,0.02175,0.75875
1351,0.16675,0.02175,0.7585
1352,0.16675,0.02175,0.75875
1353,0.1675,0.02125,0.7595
1354,0.1675,0.0215,0.7595
1355,0.16775,0.0215,0.7595
1356,0.1675,0.0215,0.76
1357,0.16825,0.0215,0.7595
1358,0.16825,0.02175,0.7595
1359,0.168,0.02175,0.75975
1360,0.1675,0.02175,0.75975
1361,0.16725,0.02175,0.76025
1362,0.16675,0.022,0.76075
1363,0.16675,0.022,0.76075
1364,0.166,0.022,0.76125
1365,0.16625,0.022,0.76125
1366,0.1665,0.022,0.761
1367,0.16625,0.02175,0.76175
1368,0.16625,0.022,0.7615
1369,0.1665,0.02175,0.76125
1370,0.1665,0.02175,0.76125
1371,0.16575,0.02175,0.76275
1372,0.16575,0.0215,0.763
1373,0.1655,0.02175,0.76325
1374,0.1655,0.0215,0.7635
1375,0.16625,0.02125,0.76325
1376,0.166,0.02125,0.76325
1377,0.16575,0.02125,0.76375
1378,0.16625,0.02075,0.76375
1379,0.16675,0.021,0.763
1380,0.167,0.021,0.763
1381,0.16675,0.021,0.763
1382,0.16675,0.0215,0.7625
1383,0.166,0.02175,0.76325
1384,0.16625,0.02225,0.76275
1385,0.166,0.02225,0.76325
1386,0.1655,0.022,0.764
1387,0.16575,0.022,0.76375
1388,0.16575,0.022,0.76375
1389,0.1655,0.022,0.764
1390,0.166,0.022,0.76325
1391,0.166,0.022,0.76325
1392,0.1655,0.022,0.764
1393,0.16625,0.02225,0.7635
1394,0.16625,0.022,0.76375
1395,0.166,0.0215,0.7645
1396,0.1665,0.021,0.76475
1397,0.16625,0.021,0.765
1398,0.1665,0.02075,0.765
1399,0.1665,0.02075,0.76525
1400,0.166,0.02075,0.76575
1401,0.16625,0.02075,0.76575
1402,0.1655,0.02075,0.7665
1403,0.165,0.021,0.767
1404,0.165,0.021,0.76725
1405,0.165,0.021,0.7675
1406,0.1655,0.02075,0.7675
1407,0.16425,0.021,0.769
1408,0.164,0.02075,0.7695
1409,0.16425,0.02025,0.76975
1410,0.16375,0.02025,0.7705
1411,0.164,0.02025,0.7705
1412,0.1645,0.02025,0.77
1413,0.16425,0.0205,0.77
1414,0.16375,0.02075,0.77075
1415,0.1645,0.02075,0.77025
1416,0.16375,0.02075,0.77075
1417,0.164,0.02075,0.7705
1418,0.1645,0.02075,0.77
1419,0.16525,0.0205,0.76975
1420,0.16525,0.02075,0.7695
1421,0.1655,0.02075,0.7695
1422,0.1655,0.02075,0.7695
1423,0.16525,0.02075,0.77
1424,0.165,0.02075,0.77025
1425,0.165,0.02075,0.77025
1426,0.16575,0.02075,0.7695
1427,0.16575,0.0205,0.7695
1428,0.1655,0.0205,0.77
1429,0.1645,0.0205,0.771
1430,0.1655,0.02025,0.77075
1431,0.16525,0.0205,0.771
1432,0.16475,0.02075,0.7715
1433,0.1645,0.02075,0.77175
1434,0.1645,0.02075,0.77225
1435,0.16375,0.02125,0.77275
1436,0.16375,0.02125,0.773
1437,0.16375,0.02125,0.773
1438,0.164,0.02125,0.77275
1439,0.16425,0.02125,0.7725
1440,0.16475,0.0215,0.772
1441,0.16425,0.02175,0.77225
1442,0.16375,0.02175,0.77275
1443,0.16425,0.02175,0.7725
1444,0.16425,0.02225,0.77175
1445,0.16425,0.022,0.77175
1446,0.1645,0.022,0.7715
1447,0.16425,0.022,0.77175
1448,0.16375,0.02175,0.7725
1449,0.16325,0.02175,0.773
1450,0.164,0.02175,0.7725
1451,0.1645,0.02175,0.772
1452,0.16425,0.02175,0.77225
1453,0.16425,0.02175,0.77225
1454,0.16375,0.02175,0.7725
1455,0.1635,0.022,0.77275
1456,0.16375,0.022,0.7725
1457,0.1635,0.022,0.7735
1458,0.1635,0.022,0.7735
1459,0.16375,0.02175,0.77375
1460,0.16375,0.022,0.7735
1461,0.163,0.022,0.77425
1462,0.163,0.022,0.77425
1463,0.1625,0.02175,0.775
1464,0.162,0.02175,0.7755
1465,0.162,0.02175,0.7755
1466,0.162,0.02175,0.77575
1467,0.1625,0.02175,0.77525
1468,0.1625,0.0215,0.7755
1469,0.16225,0.0215,0.776
1470,0.162,0.0215,0.77625
1471,0.16275,0.02125,0.77575
1472,0.163,0.0215,0.77525
1473,0.162,0.0215,0.77625
1474,0.1625,0.0215,0.77575
1475,0.1625,0.0215,0.776
1476,0.16275,0.0215,0.776
1477,0.16275,0.0215,0.776
1478,0.1625,0.0215,0.77625
1479,0.16225,0.0215,0.77675
1480,0.16225,0.0215,0.77675
1481,0.16175,0.02175,0.777
1482,0.1615,0.022,0.777
1483,0.16225,0.02175,0.77675
1484,0.162,0.02225,0.7765
1485,0.1615,0.02225,0.777
1486,0.16175,0.02225,0.77675
1487,0.1605,0.02225,0.778
1488,0.1605,0.02225,0.77825
1489,0.16025,0.02225,0.7785
1490,0.16025,0.02175,0.77925
1491,0.16025,0.02125,0.78
1492,0.1595,0.02125,0.781
1493,0.16,0.0205,0.78175
1494,0.15975,0.021,0.7815
1495,0.1605,0.021,0.781
1496,0.161,0.02125,0.7805
1497,0.16125,0.02125,0.78025
1498,0.1615,0.021,0.78025
1499,0.16175,0.021,0.78025
1500,0.1615,0.02075,0.781
1501,0.162,0.02075,0.7805
1502,0.1615,0.02075,0.781
1503,0.16225,0.02075,0.78025
1504,0.162,0.0205,0.78075
1505,0.16175,0.0205,0.781
1506,0.16175,0.02075,0.781
1507,0.162,0.02075,0.78075
1508,0.1615,0.0205,0.7815
1509,0.16225,0.0205,0.78075
1510,0.16225,0.0205,0.78075
1511,0.16225,0.02025,0.781
1512,0.1625,0.02025,0.78075
1513,0.1625,0.02025,0.78075
1514,0.162,0.02075,0.781
1515,0.162,0.0205,0.78125
1516,0.16175,0.0205,0.7815
1517,0.16075,0.0205,0.78275
1518,0.16075,0.02075,0.7825
1519,0.16,0.02075,0.78275
1520,0.15975,0.0205,0.7835
1521,0.15925,0.0205,0.784
1522,0.15975,0.0205,0.7835
1523,0.1595,0.0205,0.78375
1524,0.159,0.0205,0.78425
1525,0.159,0.02025,0.78475
1526,0.15925,0.02025,0.7845
1527,0.15975,0.02025,0.784
1528,0.16,0.02025,0.78375
1529,0.16,0.02025,0.78375
1530,0.15975,0.02025,0.78425
1531,0.16025,0.02025,0.78375
1532,0.16075,0.02075,0.78275
1533,0.16075,0.0205,0.783
1534,0.161,0.0205,0.78275
1535,0.161,0.02025,0.783
1536,0.16125,0.02,0.783
1537,0.161,0.01975,0.78325
1538,0.16125,0.01975,0.78325
1539,0.161,0.0195,0.784
1540,0.16175,0.02,0.783
1541,0.161,0.02,0.78375
1542,0.16125,0.02,0.7835
1543,0.16075,0.02,0.78375
1544,0.161,0.02,0.784
1545,0.161,0.02,0.78425
1546,0.16125,0.02,0.784
1547,0.16075,0.02,0.7845
1548,0.16075,0.0195,0.785
1549,0.16125,0.0195,0.7845
1550,0.16125,0.0195,0.7845
1551,0.162,0.01975,0.78375
1552,0.1625,0.01975,0.7835
1553,0.16225,0.01975,0.78375
1554,0.162,0.01975,0.78425
1555,0.16175,0.01975,0.78475
1556,0.16125,0.02,0.785
1557,0.16125,0.01975,0.78525
1558,0.1615,0.01975,0.7855
1559,0.162,0.01975,0.7855
1560,0.16175,0.01975,0.786
1561,0.16175,0.01975,0.78625
1562,0.16225,0.01975,0.786
1563,0.162,0.01975,0.786
1564,0.16125,0.0195,0.78725
1565,0.1605,0.01975,0.7875
1566,0.1605,0.02,0.7875
1567,0.16125,0.02,0.78675
1568,0.16125,0.02,0.78675
1569,0.16125,0.02,0.78675
1570,0.16175,0.01975,0.7865
1571,0.16175,0.01975,0.7865
1572,0.16225,0.01975,0.786
1573,0.16225,0.01975,0.78625
1574,0.16275,0.01975,0.78575
1575,0.162,0.01975,0.78675
1576,0.16175,0.01975,0.787
1577,0.1615,0.01975,0.78725
1578,0.161,0.0195,0.788
1579,0.161,0.0195,0.78825
1580,0.1605,0.0195,0.789
1581,0.1605,0.01975,0.789
1582,0.15975,0.02,0.78975
1583,0.1585,0.02025,0.79125
1584,0.15825,0.02,0.792
1585,0.15775,0.02,0.7925
1586,0.15725,0.0205,0.79225
1587,0.1565,0.02025,0.793
1588,0.15625,0.02,0.7935
1589,0.156,0.02,0.79375
1590,0.15625,0.02,0.79375
1591,0.1555,0.02025,0.7945
1592,0.15525,0.02025,0.795
1593,0.15525,0.02025,0.795
1594,0.1555,0.0205,0.79425
1595,0.15575,0.02025,0.79425
1596,0.156,0.02,0.7945
1597,0.15525,0.02025,0.79475
1598,0.1545,0.02025,0.79575
1599,0.1545,0.01975,0.79625
1600,0.154,0.01975,0.797
1601,0.153,0.0195,0.7985
1602,0.154,0.0195,0.79775
1603,0.15425,0.01925,0.79775
1604,0.1545,0.01925,0.7975
1605,0.154,0.01925,0.798
1606,0.154,0.019,0.7985
1607,0.1545,0.019,0.79775
1608,0.15525,0.019,0.7975
1609,0.1545,0.01875,0.79875
1610,0.1545,0.01875,0.79925
1611,0.15425,0.01875,0.7995
1612,0.15375,0.01875,0.8
1613,0.15425,0.01875,0.79925
1614,0.15375,0.0185,0.8
1615,0.15275,0.01875,0.80075
1616,0.1525,0.0185,0.8015
1617,0.1525,0.019,0.801
1618,0.15225,0.01875,0.8015
1619,0.152,0.01875,0.802
1620,0.152,0.01825,0.8025
1621,0.15225,0.01825,0.8025
1622,0.15225,0.0185,0.80225
1623,0.15225,0.01875,0.80175
1624,0.15225,0.01875,0.80175
1625,0.153,0.01875,0.801
1626,0.15225,0.01875,0.80175
1627,0.15225,0.01875,0.80175
1628,0.1525,0.0185,0.80225
1629,0.15275,0.01825,0.80225
1630,0.15275,0.018,0.8025
1631,0.15275,0.018,0.80275
1632,0.15275,0.018,0.80275
1633,0.153,0.018,0.803
1634,0.15275,0.0185,0.803
1635,0.1525,0.0185,0.8035
1636,0.15225,0.0185,0.80375
1637,0.15225,0.0185,0.804
1638,0.153,0.01825,0.8035
1639,0.15275,0.01825,0.80375
1640,0.15275,0.0185,0.80375
1641,0.152,0.0185,0.8045
1642,0.15275,0.018,0.8045
1643,0.152,0.018,0.80525
1644,0.15225,0.018,0.80525
1645,0.152,0.018,0.8055
1646,0.15175,0.018,0.80575
1647,0.1515,0.018,0.806
1648,0.151,0.018,0.8065
1649,0.151,0.01825,0.80625
1650,0.15025,0.0185,0.80675
1651,0.15025,0.0185,0.8065
1652,0.151,0.01875,0.8055
1653,0.151,0.019,0.80525
1654,0.15075,0.019,0.8055
1655,0.15125,0.019,0.80525
1656,0.152,0.01875,0.80475
1657,0.15275,0.019,0.80375
1658,0.153,0.019,0.804
1659,0.1535,0.019,0.8035
1660,0.15375,0.019,0.80325
1661,0.1535,0.019,0.80375
1662,0.15375,0.019,0.8035
1663,0.15425,0.01925,0.80275
1664,0.1545,0.0195,0.8025
1665,0.154,0.019,0.8035
1666,0.154,0.019,0.8035
1667,0.1535,0.019,0.804
1668,0.154,0.019,0.8035
1669,0.15375,0.01875,0.804
1670,0.15325,0.01875,0.80475
1671,0.154,0.0185,0.8045
1672,0.15375,0.0185,0.80475
1673,0.15375,0.0185,0.805
1674,0.153,0.01825,0.806
1675,0.15225,0.018,0.807
1676,0.152,0.018,0.80725
1677,0.15225,0.018,0.807
